sound,url,value,page,page_order,page_duration,is_replicate,on_web,experiment,submission_id
MDL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/MDL1_vocals.flac,False,Set 3,9,47.15972789115642,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
STL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/STL1_vocals.flac,False,Set 3,9,47.15972789115642,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAK2_vocals.flac,False,Set 3,9,47.15972789115642,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAU1_vocals.flac,True,Set 3,9,47.15972789115642,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/UHL3_vocals.flac,False,Set 3,9,47.15972789115642,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
JY3,sounds/Buitraker - Revo X/JY3_vocals.flac,False,Set 4,11,64.63854875283448,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Buitraker - Revo X/MDL1_vocals.flac,False,Set 4,11,64.63854875283448,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
STL1,sounds/Buitraker - Revo X/STL1_vocals.flac,False,Set 4,11,64.63854875283448,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Buitraker - Revo X/TAK2_vocals.flac,False,Set 4,11,64.63854875283448,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Buitraker - Revo X/TAU1_vocals.flac,True,Set 4,11,64.63854875283448,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Buitraker - Revo X/UHL3_vocals.flac,False,Set 4,11,64.63854875283448,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
JY3,sounds/Enda Reilly - Cur An Long Ag Seol/JY3_vocals.flac,False,Set 5,8,52.91827664399091,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Enda Reilly - Cur An Long Ag Seol/MDL1_vocals.flac,False,Set 5,8,52.91827664399091,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
STL1,sounds/Enda Reilly - Cur An Long Ag Seol/STL1_vocals.flac,False,Set 5,8,52.91827664399091,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Enda Reilly - Cur An Long Ag Seol/TAK2_vocals.flac,False,Set 5,8,52.91827664399091,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Enda Reilly - Cur An Long Ag Seol/TAU1_vocals.flac,True,Set 5,8,52.91827664399091,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Enda Reilly - Cur An Long Ag Seol/UHL3_vocals.flac,False,Set 5,8,52.91827664399091,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
JY3,sounds/Georgia Wonder - Siren/JY3_vocals.flac,False,Set 6,1,54.801995464852595,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Georgia Wonder - Siren/MDL1_vocals.flac,False,Set 6,1,54.801995464852595,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
STL1,sounds/Georgia Wonder - Siren/STL1_vocals.flac,False,Set 6,1,54.801995464852595,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Georgia Wonder - Siren/TAK2_vocals.flac,False,Set 6,1,54.801995464852595,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Georgia Wonder - Siren/TAU1_vocals.flac,True,Set 6,1,54.801995464852595,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Georgia Wonder - Siren/UHL3_vocals.flac,False,Set 6,1,54.801995464852595,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
JY3,sounds/Hollow Ground - Ill Fate/JY3_vocals.flac,False,Set 7,2,42.24000000000001,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Hollow Ground - Ill Fate/MDL1_vocals.flac,False,Set 7,2,42.24000000000001,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
STL1,sounds/Hollow Ground - Ill Fate/STL1_vocals.flac,False,Set 7,2,42.24000000000001,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Hollow Ground - Ill Fate/TAK2_vocals.flac,True,Set 7,2,42.24000000000001,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Hollow Ground - Ill Fate/TAU1_vocals.flac,False,Set 7,2,42.24000000000001,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Hollow Ground - Ill Fate/UHL3_vocals.flac,False,Set 7,2,42.24000000000001,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
JY3,sounds/James Elder_Mark M Thompson - The English Actor/JY3_vocals.flac,False,Set 8,4,36.124444444444464,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
MDL1,sounds/James Elder_Mark M Thompson - The English Actor/MDL1_vocals.flac,False,Set 8,4,36.124444444444464,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
STL1,sounds/James Elder_Mark M Thompson - The English Actor/STL1_vocals.flac,False,Set 8,4,36.124444444444464,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAK2,sounds/James Elder_Mark M Thompson - The English Actor/TAK2_vocals.flac,False,Set 8,4,36.124444444444464,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAU1,sounds/James Elder_Mark M Thompson - The English Actor/TAU1_vocals.flac,False,Set 8,4,36.124444444444464,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
UHL3,sounds/James Elder_Mark M Thompson - The English Actor/UHL3_vocals.flac,True,Set 8,4,36.124444444444464,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
JY3,sounds/Juliet_s Rescue - Heartbeats/JY3_vocals.flac,False,Set 9,6,40.93387755102037,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Juliet_s Rescue - Heartbeats/MDL1_vocals.flac,False,Set 9,6,40.93387755102037,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
STL1,sounds/Juliet_s Rescue - Heartbeats/STL1_vocals.flac,False,Set 9,6,40.93387755102037,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Juliet_s Rescue - Heartbeats/TAK2_vocals.flac,True,Set 9,6,40.93387755102037,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Juliet_s Rescue - Heartbeats/TAU1_vocals.flac,False,Set 9,6,40.93387755102037,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Juliet_s Rescue - Heartbeats/UHL3_vocals.flac,False,Set 9,6,40.93387755102037,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
JY3,sounds/Raft Monk - Tiring/JY3_vocals.flac,False,Set 10,10,38.79764172335604,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Raft Monk - Tiring/MDL1_vocals.flac,False,Set 10,10,38.79764172335604,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
STL1,sounds/Raft Monk - Tiring/STL1_vocals.flac,False,Set 10,10,38.79764172335604,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Raft Monk - Tiring/TAK2_vocals.flac,False,Set 10,10,38.79764172335604,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Raft Monk - Tiring/TAU1_vocals.flac,True,Set 10,10,38.79764172335604,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Raft Monk - Tiring/UHL3_vocals.flac,False,Set 10,10,38.79764172335604,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
JY3,sounds/Signe Jakobsen - What Have You Done To Me/JY3_vocals.flac,False,Set 11,0,97.61668934240363,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Signe Jakobsen - What Have You Done To Me/MDL1_vocals.flac,False,Set 11,0,97.61668934240363,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
STL1,sounds/Signe Jakobsen - What Have You Done To Me/STL1_vocals.flac,False,Set 11,0,97.61668934240363,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Signe Jakobsen - What Have You Done To Me/TAK2_vocals.flac,False,Set 11,0,97.61668934240363,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Signe Jakobsen - What Have You Done To Me/TAU1_vocals.flac,True,Set 11,0,97.61668934240363,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Signe Jakobsen - What Have You Done To Me/UHL3_vocals.flac,False,Set 11,0,97.61668934240363,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
JY3,sounds/The Sunshine Garcia Band - For I Am The Moon/JY3_vocals.flac,False,Set 12,3,140.31238095238095,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
MDL1,sounds/The Sunshine Garcia Band - For I Am The Moon/MDL1_vocals.flac,False,Set 12,3,140.31238095238095,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
STL1,sounds/The Sunshine Garcia Band - For I Am The Moon/STL1_vocals.flac,False,Set 12,3,140.31238095238095,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAK2,sounds/The Sunshine Garcia Band - For I Am The Moon/TAK2_vocals.flac,True,Set 12,3,140.31238095238095,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAU1,sounds/The Sunshine Garcia Band - For I Am The Moon/TAU1_vocals.flac,False,Set 12,3,140.31238095238095,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
UHL3,sounds/The Sunshine Garcia Band - For I Am The Moon/UHL3_vocals.flac,False,Set 12,3,140.31238095238095,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
JY3,sounds/Tom McKenzie - Directions/JY3_vocals.flac,True,Set 13,5,48.631292517006784,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Tom McKenzie - Directions/MDL1_vocals.flac,False,Set 13,5,48.631292517006784,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
STL1,sounds/Tom McKenzie - Directions/STL1_vocals.flac,False,Set 13,5,48.631292517006784,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Tom McKenzie - Directions/TAK2_vocals.flac,False,Set 13,5,48.631292517006784,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Tom McKenzie - Directions/TAU1_vocals.flac,False,Set 13,5,48.631292517006784,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Tom McKenzie - Directions/UHL3_vocals.flac,False,Set 13,5,48.631292517006784,False,True,pickthebest,91cbabb0-803b-11e8-a82d-d9f74cbdbec5
JY3,sounds/Al James - Schoolboy Facination/JY3_vocals.flac,True,Set 1,8,78.16707482993195,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/Al James - Schoolboy Facination/MDL1_vocals.flac,False,Set 1,8,78.16707482993195,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/Al James - Schoolboy Facination/STL1_vocals.flac,False,Set 1,8,78.16707482993195,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/Al James - Schoolboy Facination/TAK2_vocals.flac,False,Set 1,8,78.16707482993195,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/Al James - Schoolboy Facination/TAU1_vocals.flac,False,Set 1,8,78.16707482993195,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
UHL3,sounds/Al James - Schoolboy Facination/UHL3_vocals.flac,False,Set 1,8,78.16707482993195,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
JY3,sounds/Angels In Amplifiers - I_m Alright/JY3_vocals.flac,False,Set 2,7,47.31356009070299,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/Angels In Amplifiers - I_m Alright/MDL1_vocals.flac,False,Set 2,7,47.31356009070299,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/Angels In Amplifiers - I_m Alright/STL1_vocals.flac,False,Set 2,7,47.31356009070299,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/Angels In Amplifiers - I_m Alright/TAK2_vocals.flac,False,Set 2,7,47.31356009070299,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/Angels In Amplifiers - I_m Alright/TAU1_vocals.flac,True,Set 2,7,47.31356009070299,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
UHL3,sounds/Angels In Amplifiers - I_m Alright/UHL3_vocals.flac,False,Set 2,7,47.31356009070299,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
JY3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/JY3_vocals.flac,False,Set 3,9,63.51238095238102,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/MDL1_vocals.flac,False,Set 3,9,63.51238095238102,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/STL1_vocals.flac,False,Set 3,9,63.51238095238102,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAK2_vocals.flac,False,Set 3,9,63.51238095238102,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAU1_vocals.flac,False,Set 3,9,63.51238095238102,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
UHL3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/UHL3_vocals.flac,True,Set 3,9,63.51238095238102,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
JY3,sounds/Buitraker - Revo X/JY3_vocals.flac,False,Set 4,12,85.33043083900225,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/Buitraker - Revo X/MDL1_vocals.flac,False,Set 4,12,85.33043083900225,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/Buitraker - Revo X/STL1_vocals.flac,False,Set 4,12,85.33043083900225,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/Buitraker - Revo X/TAK2_vocals.flac,True,Set 4,12,85.33043083900225,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/Buitraker - Revo X/TAU1_vocals.flac,False,Set 4,12,85.33043083900225,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
UHL3,sounds/Buitraker - Revo X/UHL3_vocals.flac,False,Set 4,12,85.33043083900225,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
JY3,sounds/Enda Reilly - Cur An Long Ag Seol/JY3_vocals.flac,False,Set 5,0,138.37641723356012,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/Enda Reilly - Cur An Long Ag Seol/MDL1_vocals.flac,False,Set 5,0,138.37641723356012,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/Enda Reilly - Cur An Long Ag Seol/STL1_vocals.flac,False,Set 5,0,138.37641723356012,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/Enda Reilly - Cur An Long Ag Seol/TAK2_vocals.flac,False,Set 5,0,138.37641723356012,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/Enda Reilly - Cur An Long Ag Seol/TAU1_vocals.flac,True,Set 5,0,138.37641723356012,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
UHL3,sounds/Enda Reilly - Cur An Long Ag Seol/UHL3_vocals.flac,False,Set 5,0,138.37641723356012,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
JY3,sounds/Georgia Wonder - Siren/JY3_vocals.flac,False,Set 6,10,25.904761904761926,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/Georgia Wonder - Siren/MDL1_vocals.flac,False,Set 6,10,25.904761904761926,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/Georgia Wonder - Siren/STL1_vocals.flac,False,Set 6,10,25.904761904761926,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/Georgia Wonder - Siren/TAK2_vocals.flac,False,Set 6,10,25.904761904761926,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/Georgia Wonder - Siren/TAU1_vocals.flac,True,Set 6,10,25.904761904761926,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
UHL3,sounds/Georgia Wonder - Siren/UHL3_vocals.flac,False,Set 6,10,25.904761904761926,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
JY3,sounds/Hollow Ground - Ill Fate/JY3_vocals.flac,False,Set 7,3,29.28907029478455,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/Hollow Ground - Ill Fate/MDL1_vocals.flac,False,Set 7,3,29.28907029478455,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/Hollow Ground - Ill Fate/STL1_vocals.flac,False,Set 7,3,29.28907029478455,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/Hollow Ground - Ill Fate/TAK2_vocals.flac,True,Set 7,3,29.28907029478455,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/Hollow Ground - Ill Fate/TAU1_vocals.flac,False,Set 7,3,29.28907029478455,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
UHL3,sounds/Hollow Ground - Ill Fate/UHL3_vocals.flac,False,Set 7,3,29.28907029478455,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
JY3,sounds/James Elder_Mark M Thompson - The English Actor/JY3_vocals.flac,False,Set 8,6,65.0739229024943,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/James Elder_Mark M Thompson - The English Actor/MDL1_vocals.flac,False,Set 8,6,65.0739229024943,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/James Elder_Mark M Thompson - The English Actor/STL1_vocals.flac,False,Set 8,6,65.0739229024943,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/James Elder_Mark M Thompson - The English Actor/TAK2_vocals.flac,True,Set 8,6,65.0739229024943,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/James Elder_Mark M Thompson - The English Actor/TAU1_vocals.flac,False,Set 8,6,65.0739229024943,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
UHL3,sounds/James Elder_Mark M Thompson - The English Actor/UHL3_vocals.flac,False,Set 8,6,65.0739229024943,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
JY3,sounds/Juliet_s Rescue - Heartbeats/JY3_vocals.flac,False,Set 9,11,50.52081632653051,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/Juliet_s Rescue - Heartbeats/MDL1_vocals.flac,False,Set 9,11,50.52081632653051,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/Juliet_s Rescue - Heartbeats/STL1_vocals.flac,False,Set 9,11,50.52081632653051,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/Juliet_s Rescue - Heartbeats/TAK2_vocals.flac,False,Set 9,11,50.52081632653051,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/Juliet_s Rescue - Heartbeats/TAU1_vocals.flac,True,Set 9,11,50.52081632653051,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
UHL3,sounds/Juliet_s Rescue - Heartbeats/UHL3_vocals.flac,False,Set 9,11,50.52081632653051,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
JY3,sounds/Raft Monk - Tiring/JY3_vocals.flac,False,Set 10,4,55.2721995464853,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/Raft Monk - Tiring/MDL1_vocals.flac,False,Set 10,4,55.2721995464853,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/Raft Monk - Tiring/STL1_vocals.flac,False,Set 10,4,55.2721995464853,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/Raft Monk - Tiring/TAK2_vocals.flac,False,Set 10,4,55.2721995464853,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/Raft Monk - Tiring/TAU1_vocals.flac,True,Set 10,4,55.2721995464853,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
UHL3,sounds/Raft Monk - Tiring/UHL3_vocals.flac,False,Set 10,4,55.2721995464853,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
JY3,sounds/Signe Jakobsen - What Have You Done To Me/JY3_vocals.flac,False,Set 11,2,50.39891156462582,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/Signe Jakobsen - What Have You Done To Me/MDL1_vocals.flac,False,Set 11,2,50.39891156462582,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/Signe Jakobsen - What Have You Done To Me/STL1_vocals.flac,False,Set 11,2,50.39891156462582,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/Signe Jakobsen - What Have You Done To Me/TAK2_vocals.flac,False,Set 11,2,50.39891156462582,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/Signe Jakobsen - What Have You Done To Me/TAU1_vocals.flac,True,Set 11,2,50.39891156462582,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
UHL3,sounds/Signe Jakobsen - What Have You Done To Me/UHL3_vocals.flac,False,Set 11,2,50.39891156462582,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
JY3,sounds/The Sunshine Garcia Band - For I Am The Moon/JY3_vocals.flac,True,Set 12,5,61.33551020408163,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/The Sunshine Garcia Band - For I Am The Moon/MDL1_vocals.flac,False,Set 12,5,61.33551020408163,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/The Sunshine Garcia Band - For I Am The Moon/STL1_vocals.flac,False,Set 12,5,61.33551020408163,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/The Sunshine Garcia Band - For I Am The Moon/TAK2_vocals.flac,False,Set 12,5,61.33551020408163,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/The Sunshine Garcia Band - For I Am The Moon/TAU1_vocals.flac,False,Set 12,5,61.33551020408163,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
UHL3,sounds/The Sunshine Garcia Band - For I Am The Moon/UHL3_vocals.flac,False,Set 12,5,61.33551020408163,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
JY3,sounds/Tom McKenzie - Directions/JY3_vocals.flac,False,Set 13,1,80.03337868480725,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
MDL1,sounds/Tom McKenzie - Directions/MDL1_vocals.flac,False,Set 13,1,80.03337868480725,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
STL1,sounds/Tom McKenzie - Directions/STL1_vocals.flac,False,Set 13,1,80.03337868480725,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAK2,sounds/Tom McKenzie - Directions/TAK2_vocals.flac,True,Set 13,1,80.03337868480725,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
TAU1,sounds/Tom McKenzie - Directions/TAU1_vocals.flac,False,Set 13,1,80.03337868480725,False,True,pickthebest,26ceea90-7ec2-11e8-af0a-7d93e525cf63
